ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,cliente_id,pais_norm,pais,iso2,iso3,region,subregion,lat,lng,producto_id
10120,29,71.81,8,2082.49,4/29/2003 0:00,Shipped,2,4,2003,Planes,84,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,50,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,31
10133,49,69.27,3,3394.23,6/27/2003 0:00,Shipped,2,6,2003,Planes,84,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,5,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,31
10145,30,85.32,14,2559.6,8/25/2003 0:00,Shipped,3,8,2003,Planes,84,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,44,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10168,21,70.96,9,1490.16,10/28/2003 0:00,Shipped,4,10,2003,Planes,84,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,86,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10210,50,76.88,7,3844.0,1/12/2004 0:00,Shipped,1,1,2004,Planes,84,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,5,Japan,Japan,JP,JPN,Asia,Eastern Asia,36.0,138.0,31
10223,47,100.0,9,4724.91,2/20/2004 0:00,Shipped,1,2,2004,Planes,84,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,53,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,31
10235,24,76.03,3,1824.72,4/2/2004 0:00,Shipped,2,4,2004,Planes,84,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small,18,Canada,Canada,CA,CAN,Americas,North America,60.0,-95.0,31
10250,27,98.84,4,2668.68,5/11/2004 0:00,Shipped,2,5,2004,Planes,84,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small,31,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10263,33,86.17,10,2843.61,6/28/2004 0:00,Shipped,2,6,2004,Planes,84,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,77,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10275,35,90.39,9,3163.65,7/23/2004 0:00,Shipped,3,7,2004,Planes,84,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,72,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,31
10284,31,71.81,1,2226.11,8/21/2004 0:00,Shipped,3,8,2004,Planes,84,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,55,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,31
10297,25,82.79,4,2069.75,9/16/2004 0:00,Shipped,3,9,2004,Planes,84,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small,50,Ireland,Ireland,IE,IRL,Europe,Northern Europe,53.0,-8.0,31
10308,27,82.79,7,2235.33,10/15/2004 0:00,Shipped,4,10,2004,Planes,84,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small,75,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10318,31,100.0,9,3116.43,11/2/2004 0:00,Shipped,4,11,2004,Planes,84,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Medium,84,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10327,45,100.0,8,4781.7,11/10/2004 0:00,Resolved,4,11,2004,Planes,84,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,47,Denmark,Denmark,DK,DNK,Europe,Northern Europe,56.0,10.0,31
10339,27,100.0,2,2810.7,11/23/2004 0:00,Shipped,4,11,2004,Planes,84,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,69,Japan,Japan,JP,JPN,Asia,Eastern Asia,36.0,138.0,31
10353,27,100.0,1,3515.67,12/4/2004 0:00,Shipped,4,12,2004,Planes,84,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium,19,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10374,42,69.27,2,2909.34,2/2/2005 0:00,Shipped,1,2,2005,Planes,84,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,93,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,31
10386,21,74.77,18,1570.17,3/1/2005 0:00,Resolved,1,3,2005,Planes,84,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,76,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,31
10398,34,76.88,15,2613.92,3/30/2005 0:00,Shipped,1,3,2005,Planes,84,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,50,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,31
10401,42,76.03,3,3193.26,4/3/2005 0:00,On Hold,2,4,2005,Planes,84,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Medium,33,United States,United States,US,USA,Americas,North America,38.0,-97.0,31
10416,15,98.84,4,1482.6,5/10/2005 0:00,Shipped,2,5,2005,Planes,84,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,72,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,31
10107,29,70.87,6,2055.23,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,60,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,9,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10120,46,58.15,4,2674.9,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,60,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,50,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,32
10134,30,61.78,6,1853.4,7/1/2003 0:00,Shipped,3,7,2003,Motorcycles,60,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,66,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,32
10145,30,49.67,10,1490.1,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,60,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,44,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10159,42,51.48,18,2162.16,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,60,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small,44,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10168,46,61.18,5,2814.28,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,60,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,86,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10180,25,64.2,13,1605.0,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,60,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,9,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,32
10188,32,65.42,5,2093.44,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,60,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small,70,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,32
10201,30,64.81,6,1944.3,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,60,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small,21,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10210,40,49.67,3,1986.8,1/12/2004 0:00,Shipped,1,1,2004,Motorcycles,60,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,5,Japan,Japan,JP,JPN,Asia,Eastern Asia,36.0,138.0,32
10223,28,60.57,5,1695.96,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,60,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,53,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,32
10236,23,55.72,2,1281.56,4/3/2004 0:00,Shipped,2,4,2004,Motorcycles,60,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Small,55,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10251,29,61.18,6,1774.22,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,60,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Small,74,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10263,34,58.75,6,1997.5,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,60,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Small,77,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10275,37,63.6,5,2353.2,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,60,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,72,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,32
10285,20,49.06,10,981.2,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,60,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Small,79,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10298,32,48.46,2,1550.72,9/27/2004 0:00,Shipped,3,9,2004,Motorcycles,60,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Small,16,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,32
10308,34,52.09,3,1771.06,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,60,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small,75,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10318,42,52.7,5,2213.4,11/2/2004 0:00,Shipped,4,11,2004,Motorcycles,60,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small,84,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10329,38,100.0,12,5266.04,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,60,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium,46,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10339,30,62.16,1,1864.8,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,60,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,69,Japan,Japan,JP,JPN,Asia,Eastern Asia,36.0,138.0,32
10362,23,49.67,3,1142.41,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,60,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small,37,United States,United States,US,USA,Americas,North America,38.0,-97.0,32
10374,22,53.3,4,1172.6,2/2/2005 0:00,Shipped,1,2,2005,Motorcycles,60,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Small,93,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,32
10389,39,100.0,5,6981.0,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,60,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,67,Sweden,Sweden,SE,SWE,Europe,Northern Europe,62.0,15.0,32
10402,55,55.72,2,3064.6,4/7/2005 0:00,Shipped,2,4,2005,Motorcycles,60,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,75,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,32
10417,36,61.18,6,2202.48,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,60,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,65,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,32
10101,26,100.0,1,3773.38,1/9/2003 0:00,Shipped,1,1,2003,Vintage Cars,168,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,76,Germany,Germany,DE,DEU,Europe,Western Europe,51.0,9.0,33
10110,31,100.0,1,5074.39,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,168,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,27,United Kingdom,United Kingdom,GB,GBR,Europe,Northern Europe,54.0,-2.0,33
10125,34,100.0,2,6483.46,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,168,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,96,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,33
10139,41,100.0,8,7956.46,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,168,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Large,9,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,33
10149,23,100.0,5,4230.62,9/12/2003 0:00,Shipped,3,9,2003,Vintage Cars,168,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Medium,35,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10162,48,100.0,3,7209.12,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,168,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Large,12,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10173,22,100.0,7,3452.68,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,34,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,33
10182,21,100.0,4,3047.73,11/12/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,97,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10193,22,100.0,8,3675.32,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,37,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,33
10205,40,100.0,3,7492.4,12/3/2003 0:00,Shipped,4,12,2003,Vintage Cars,168,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,91,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,33
10214,50,100.0,1,9534.5,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,168,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Large,31,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,33
10227,29,100.0,4,5579.02,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,168,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,50,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,33
10244,43,100.0,8,5950.34,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,168,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,70,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,33
10255,24,100.0,1,3726.0,6/4/2004 0:00,Shipped,2,6,2004,Vintage Cars,168,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,67,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,33
10280,22,100.0,10,4455.0,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,168,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,76,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,33
10289,43,100.0,3,8272.34,9/3/2004 0:00,Shipped,3,9,2004,Vintage Cars,168,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Large,27,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,33
10304,20,100.0,14,3577.6,10/11/2004 0:00,Shipped,4,10,2004,Vintage Cars,168,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium,36,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,33
10312,25,100.0,11,3881.25,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,168,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,7,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10322,36,100.0,2,5797.44,11/4/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,98,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10332,24,52.67,1,1264.08,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,77,United Kingdom,United Kingdom,GB,GBR,Europe,Northern Europe,54.0,-2.0,33
10347,21,100.0,6,4815.3,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,90,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,33
10356,30,100.0,1,4462.2,12/9/2004 0:00,Shipped,4,12,2004,Vintage Cars,168,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,24,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,33
10367,32,94.79,7,3033.28,1/12/2005 0:00,Resolved,1,1,2005,Vintage Cars,168,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium,91,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10380,21,47.18,8,990.78,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,168,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,27,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,33
10390,26,78.11,7,2030.86,3/4/2005 0:00,Shipped,1,3,2005,Vintage Cars,168,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,69,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10421,35,100.0,1,5433.75,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,168,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,15,United States,United States,US,USA,Americas,North America,38.0,-97.0,33
10109,26,100.0,1,3157.44,3/10/2003 0:00,Shipped,1,3,2003,Classic Cars,132,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium,17,United States,United States,US,USA,Americas,North America,38.0,-97.0,34
10123,46,100.0,3,5161.2,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,132,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium,72,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,34
10137,37,100.0,3,4346.76,7/10/2003 0:00,Shipped,3,7,2003,Classic Cars,132,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,79,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,34
10148,27,100.0,10,3528.36,9/11/2003 0:00,Shipped,3,9,2003,Classic Cars,132,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,51,Australia,Australia,AU,AUS,Oceania,Australia and New Zealand,-27.0,133.0,34
10161,23,100.0,9,3187.8,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,132,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,94,Denmark,Denmark,DK,DNK,Europe,Northern Europe,56.0,10.0,34
10172,39,100.0,7,6023.16,11/5/2003 0:00,Shipped,4,11,2003,Classic Cars,132,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium,45,United States,United States,US,USA,Americas,North America,38.0,-97.0,34
10181,27,100.0,3,3884.76,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,132,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,48,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,34
10192,38,100.0,8,4965.84,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,132,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,78,United States,United States,US,USA,Americas,North America,38.0,-97.0,34
10204,27,100.0,14,4169.88,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,132,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium,50,United States,United States,US,USA,Americas,North America,38.0,-97.0,34
10212,40,100.0,7,4910.4,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,132,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,56,Spain,Spain,ES,ESP,Europe,Southern Europe,40.0,-4.0,34
10226,24,100.0,5,3231.36,2/26/2004 0:00,Shipped,1,2,2004,Classic Cars,132,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium,74,United States,United States,US,USA,Americas,North America,38.0,-97.0,34
10241,44,100.0,12,6853.44,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,132,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,28,France,France,FR,FRA,Europe,Western Europe,46.0,2.0,34
10253,37,100.0,2,5177.04,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,132,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,46,United Kingdom,United Kingdom,GB,GBR,Europe,Northern Europe,54.0,-2.0,34
10266,20,100.0,3,2824.8,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,132,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,51,Italy,Italy,IT,ITA,Europe,Southern Europe,42.83333333,12.83333333,34
10278,39,100.0,3,4324.32,8/6/2004 0:00,Shipped,3,8,2004,Classic Cars,132,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Medium,50,United States,United States,US,USA,Americas,North America,38.0,-97.0,34
10287,44,100.0,1,5052.96,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,132,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,4,Switzerland,Switzerland,CH,CHE,Europe,Western Europe,47.0,8.0,34
10301,22,100.0,5,3223.44,10/5/2003 0:00,Shipped,4,10,2003,Classic Cars,132,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,45,Norway,Norway,NO,NOR,Europe,Northern Europe,62.0,10.0,34
