order_number,producto_id,cliente_id,fecha_id,geografia_id,quantity_ordered,price_each,sales,status
10412,93,10,20050503,75,26,100.0,3460.86,Shipped
10425,93,81,20050531,27,18,100.0,1895.94,In Process
10104,94,86,20030131,75,32,53.31,1705.92,Shipped
10117,94,48,20030416,246,21,49.21,1033.41,Shipped
10127,94,86,20030603,149,46,69.12,3179.52,Shipped
10142,94,57,20030808,149,42,49.79,2091.18,Shipped
10153,94,8,20030928,75,31,57.41,1779.71,Shipped
10165,94,77,20031022,246,38,66.78,2537.64,Shipped
10176,94,58,20031106,2,38,64.44,2448.72,Shipped
10185,94,64,20031114,149,20,48.62,972.4,Shipped
10196,94,57,20031126,149,46,62.09,2856.14,Shipped
10208,94,56,20040102,27,30,65.61,1968.3,Shipped
10220,94,10,20040212,69,30,68.54,2056.2,Shipped
10230,94,29,20040315,202,43,52.14,2242.02,Shipped
10247,94,80,20040505,12,49,63.85,3128.65,Shipped
10272,94,31,20040720,149,43,56.82,2443.26,Shipped
10282,94,61,20040820,149,37,66.78,2470.86,Shipped
10292,94,11,20040908,149,35,55.07,1927.45,Shipped
10306,94,35,20041014,87,34,60.34,2051.56,Shipped
10314,94,44,20041022,224,38,61.51,2337.38,Shipped
10325,94,44,20041105,70,44,100.0,5932.96,Shipped
10337,94,17,20041121,149,21,100.0,2296.77,Shipped
10350,94,84,20041202,75,44,100.0,6490.88,Shipped
10359,94,63,20041215,27,25,64.93,1623.25,Shipped
10372,94,44,20050126,22,24,58.58,1405.92,Shipped
10383,94,9,20050222,75,38,60.06,2282.28,Shipped
10395,94,32,20050317,27,45,100.0,8977.05,Shipped
10413,94,100,20050505,149,51,63.85,3256.35,Shipped
10108,95,1,20030303,166,34,82.99,2821.66,Shipped
10121,95,78,20030507,27,44,74.85,3293.4,Shipped
10135,95,79,20030702,149,44,96.0,4224.0,Shipped
10145,95,44,20030825,149,38,81.36,3091.68,Shipped
10159,95,44,20031010,149,31,71.6,2219.6,Shipped
10169,95,67,20031104,82,48,80.55,3866.4,Shipped
10180,95,9,20031111,27,21,93.56,1964.76,Shipped
10190,95,55,20031119,75,40,66.72,2668.8,Shipped
10211,95,10,20040115,27,40,80.55,3222.0,Shipped
10224,95,83,20040221,27,50,77.29,3864.5,Shipped
10237,95,98,20040405,149,20,68.34,1366.8,Shipped
10252,95,62,20040526,27,48,72.41,3475.68,Shipped
10264,95,49,20040630,149,47,89.5,4206.5,Shipped
10276,95,57,20040802,149,21,70.78,1486.38,Shipped
10285,95,79,20040827,149,39,78.92,3077.88,Shipped
10299,95,52,20040930,12,44,80.55,3544.2,Shipped
10309,95,13,20041015,70,28,88.68,2483.04,Shipped
10319,95,6,20041103,149,45,77.29,3478.05,Shipped
10331,95,17,20041117,149,20,100.0,3657.8,Shipped
10341,95,51,20041124,226,38,100.0,4682.36,Shipped
10356,95,24,20041209,27,26,100.0,3937.7,Shipped
10365,95,31,20050107,149,44,100.0,4984.32,Shipped
10375,95,19,20050203,27,49,100.0,5406.66,Shipped
10390,95,69,20050304,149,22,100.0,3491.18,Shipped
10403,95,79,20050408,87,31,68.34,2118.54,Shipped
10105,96,97,20030211,224,41,70.67,2897.47,Shipped
10119,96,42,20030428,226,25,76.67,1916.75,Shipped
10129,96,33,20030612,87,31,60.0,1860.0,Shipped
10142,96,57,20030808,149,41,64.0,2624.0,Shipped
10153,96,8,20030928,75,43,64.67,2780.81,Shipped
10167,96,8,20031023,184,43,75.34,3239.62,Cancelled
10177,96,93,20031107,75,24,76.0,1824.0,Shipped
10185,96,64,20031114,149,21,54.0,1134.0,Shipped
10197,96,19,20031126,75,23,64.67,1487.41,Shipped
10208,96,56,20040102,27,38,74.67,2837.46,Shipped
10222,96,13,20040219,149,31,62.67,1942.77,Shipped
10233,96,96,20040329,149,36,70.67,2544.12,Shipped
10248,96,69,20040507,149,36,71.34,2568.24,Cancelled
10261,96,48,20040617,244,34,62.0,2108.0,Shipped
10273,96,34,20040721,24,21,65.34,1372.14,Shipped
10283,96,23,20040820,244,45,78.67,3540.15,Shipped
10295,96,57,20040910,149,26,75.34,1958.84,Shipped
10306,96,35,20041014,87,50,54.0,2700.0,Shipped
10315,96,68,20041029,27,41,62.0,2542.0,Shipped
10326,96,35,20041109,184,39,60.0,2340.0,Shipped
10339,96,69,20041123,22,22,100.0,2816.44,Shipped
10350,96,84,20041202,75,46,76.67,3526.82,Shipped
10373,96,71,20050131,12,44,100.0,4627.92,Shipped
10385,96,34,20050228,149,25,77.34,1933.5,Shipped
10396,96,100,20050323,149,39,66.67,2600.13,Shipped
10414,96,84,20050506,149,37,71.34,2639.58,On Hold
10106,97,71,20030217,2,31,100.0,3312.97,Shipped
10120,97,50,20030429,82,47,82.21,3863.87,Shipped
10133,97,5,20030627,75,24,77.64,1863.36,Shipped
10143,97,91,20030810,149,36,100.0,3945.96,Shipped
10156,97,83,20031008,75,48,100.0,4954.08,Shipped
10168,97,86,20031028,149,28,98.65,2762.2,Shipped
10199,97,1,20031201,149,48,83.12,3989.76,Shipped
10210,97,5,20040112,22,21,78.55,1649.55,Shipped
10223,97,53,20040220,82,25,100.0,2534.75,Shipped
10235,97,18,20040402,244,25,100.0,2580.25,Shipped
10250,97,31,20040511,149,31,91.34,2831.54,Shipped
10262,97,81,20040624,75,40,84.03,3361.2,Cancelled
10275,97,72,20040723,27,32,89.51,2864.32,Shipped
10284,97,55,20040821,70,24,83.12,1994.88,Shipped
10296,97,18,20040915,202,42,100.0,4296.6,Shipped
10308,97,75,20041015,149,21,100.0,2224.95,Shipped
10316,97,95,20041101,87,34,82.21,2795.14,Shipped
10328,97,7,20041112,2,27,100.0,2762.1,Shipped
10340,97,17,20041124,75,30,88.6,2658.0,Shipped
10353,97,19,20041204,149,39,100.0,5043.87,Shipped
10361,97,38,20041217,82,20,60.54,1210.8,Shipped
10375,97,19,20050203,27,37,81.87,3029.19,Shipped
10388,97,93,20050303,149,46,100.0,10066.6,Shipped
10398,97,50,20050330,27,47,87.69,4121.43,Shipped
10401,97,33,20050403,149,11,100.0,1135.31,On Hold
10416,97,72,20050510,2,23,91.34,2100.82,Shipped
10105,98,97,20030211,224,29,70.15,2034.35,Shipped
10117,98,48,20030416,246,38,79.68,3027.84,Shipped
10128,98,18,20030606,75,32,97.0,3104.0,Shipped
10142,98,57,20030808,149,43,84.01,3612.43,Shipped
10153,98,8,20030928,75,31,87.48,2711.88,Shipped
10166,98,30,20031021,149,29,100.0,3013.97,Shipped
10177,98,93,20031107,75,31,88.34,2738.54,Shipped
10185,98,64,20031114,149,30,94.4,2832.0,Shipped
10196,98,57,20031126,149,50,94.4,4720.0,Shipped
10208,98,56,20040102,27,40,80.55,3222.0,Shipped
10221,98,99,20040218,24,23,97.0,2231.0,Shipped
10232,98,59,20040320,87,26,88.34,2296.84,Shipped
10248,98,69,20040507,149,40,100.0,4157.2,Cancelled
10273,98,34,20040721,24,21,100.0,2146.2,Shipped
10282,98,61,20040820,149,43,86.61,3724.23,Shipped
10293,98,4,20040909,2,29,71.89,2084.81,Shipped
10306,98,35,20041014,87,38,91.81,3488.78,Shipped
10314,98,44,20041022,224,23,76.22,1753.06,Shipped
10327,98,47,20041110,224,20,100.0,3469.2,Resolved
10337,98,17,20041121,149,36,70.3,2530.8,Shipped
10350,98,84,20041202,75,28,100.0,2924.32,Shipped
10372,98,44,20050126,22,44,100.0,4496.8,Shipped
10384,98,10,20050223,149,49,100.0,6397.44,Shipped
10397,98,90,20050328,27,32,80.55,2577.6,Shipped
10414,98,84,20050506,149,34,100.0,3533.62,On Hold
10106,99,71,20030217,2,30,100.0,3177.3,Shipped
10119,99,42,20030428,226,29,94.14,2730.06,Shipped
10131,99,21,20030616,149,22,85.99,1891.78,Shipped
10143,99,91,20030810,149,26,100.0,2612.48,Shipped
10155,99,38,20031006,12,32,91.43,2925.76,Shipped
10167,99,8,20031023,184,29,100.0,2940.02,Cancelled
10178,99,47,20031108,27,34,96.86,3293.24,Shipped
10186,99,80,20031114,87,24,99.57,2389.68,Shipped
10197,99,19,20031126,75,24,90.52,2172.48,Shipped
10209,99,47,20040109,149,33,88.71,2927.43,Shipped
10222,99,13,20040219,149,26,100.0,2659.54,Shipped
10249,99,79,20040508,149,40,95.95,3838.0,Shipped
10262,99,81,20040624,75,44,94.14,4142.16,Cancelled
10274,99,58,20040721,149,24,90.52,2172.48,Shipped
10283,99,23,20040820,244,20,94.14,1882.8,Shipped
10296,99,18,20040915,202,34,100.0,3477.86,Shipped
10307,99,67,20041014,149,34,97.76,3323.84,Shipped
10316,99,95,20041101,87,45,93.24,4195.8,Shipped
10328,99,7,20041112,2,41,100.0,4156.58,Shipped
10339,99,69,20041123,22,55,71.25,3918.75,Shipped
10352,99,55,20041203,149,23,100.0,2352.67,Shipped
10361,99,38,20041217,82,24,45.39,1089.36,Shipped
10373,99,71,20050131,12,32,84.41,2701.12,Shipped
10386,99,76,20050301,75,29,85.76,2487.04,Resolved
10398,99,50,20050330,27,36,100.0,3910.32,Shipped
10400,99,77,20050401,149,46,87.8,4038.8,Shipped
10415,99,9,20050509,82,32,95.95,3070.4,Disputed
10106,100,71,20030217,2,34,100.0,3763.46,Shipped
10120,100,50,20030429,82,24,100.0,2584.8,Shipped
10131,100,21,20030616,149,40,100.0,4427.6,Shipped
10143,100,91,20030810,149,26,82.77,2152.02,Shipped
10155,100,38,20031006,12,20,100.0,2353.4,Shipped
10168,100,86,20031028,149,31,100.0,3431.39,Shipped
10178,100,47,20031108,27,22,87.75,1930.5,Shipped
10198,100,73,20031127,166,42,100.0,4774.56,Shipped
10210,100,5,20040112,22,26,99.72,2592.72,Shipped
10222,100,13,20040219,149,37,87.75,3246.75,Shipped
10235,100,18,20040402,244,38,88.75,3372.5,Shipped
10250,100,31,20040511,149,35,100.0,3909.15,Shipped
10262,100,81,20040624,75,33,90.75,2994.75,Cancelled
10275,100,72,20040723,27,39,100.0,4472.52,Shipped
10284,100,55,20040821,70,45,100.0,4576.95,Shipped
10296,100,18,20040915,202,24,100.0,2441.04,Shipped
10308,100,75,20041015,149,35,88.75,3106.25,Shipped
10316,100,95,20041101,87,23,100.0,2706.41,Shipped
10328,100,7,20041112,2,37,100.0,4021.53,Shipped
10340,100,17,20041124,75,55,87.75,4826.25,Shipped
10352,100,55,20041203,149,49,100.0,4935.28,Shipped
10361,100,38,20041217,82,26,100.0,2754.7,Shipped
10375,100,19,20050203,27,33,100.0,3856.71,Shipped
10386,100,76,20050301,75,37,83.84,3102.08,Resolved
10398,100,50,20050330,27,22,86.76,1908.72,Shipped
10401,100,33,20050403,149,85,88.75,7543.75,On Hold
10416,100,72,20050510,2,22,100.0,2457.18,Shipped
10105,101,97,20030211,224,31,65.77,2038.87,Shipped
10119,101,42,20030428,226,38,65.77,2499.26,Shipped
10129,101,33,20030612,87,45,85.29,3838.05,Shipped
10143,101,91,20030810,149,31,85.29,2643.99,Shipped
10154,101,27,20031002,149,36,64.33,2315.88,Shipped
10167,101,8,20031023,184,46,70.11,3225.06,Cancelled
10177,101,93,20031107,75,32,76.62,2451.84,Shipped
10185,101,64,20031114,149,39,57.82,2254.98,Shipped
10197,101,19,20031126,75,50,78.79,3939.5,Shipped
10208,101,56,20040102,27,46,74.45,3424.7,Shipped
10222,101,13,20040219,149,36,80.95,2914.2,Shipped
10233,101,96,20040329,149,29,82.4,2389.6,Shipped
10248,101,69,20040507,149,32,75.89,2428.48,Cancelled
10261,101,48,20040617,244,44,68.67,3021.48,Shipped
10273,101,34,20040721,24,42,62.16,2610.72,Shipped
10283,101,23,20040820,244,47,65.77,3091.19,Shipped
10295,101,57,20040910,149,44,58.55,2576.2,Shipped
10306,101,35,20041014,87,43,75.17,3232.31,Shipped
10316,101,95,20041101,87,48,74.45,3573.6,Shipped
10327,101,47,20041110,224,21,96.31,2022.51,Resolved
10339,101,69,20041123,22,50,74.35,3717.5,Shipped
10350,101,84,20041202,75,29,75.35,2185.15,Shipped
10373,101,71,20050131,12,41,70.33,2883.53,Shipped
10386,101,76,20050301,75,37,100.0,5017.57,Resolved
10397,101,90,20050328,27,22,66.5,1463.0,Shipped
10414,101,84,20050506,149,31,75.89,2352.59,On Hold
10103,102,41,20030129,70,42,100.0,4460.82,Shipped
10114,102,44,20030401,27,42,100.0,4758.18,Shipped
10126,102,55,20030528,75,45,100.0,4597.2,Shipped
10140,102,45,20030724,149,36,100.0,4114.8,Shipped
10150,102,46,20030919,246,20,100.0,2104.0,Shipped
10164,102,81,20031021,226,39,81.93,3195.27,Resolved
10175,102,85,20031106,87,42,85.98,3611.16,Shipped
10183,102,56,20031113,149,23,86.99,2000.77,Shipped
10194,102,89,20031125,27,26,89.01,2314.26,Shipped
10206,102,7,20031205,244,33,100.0,3871.89,Shipped
10217,102,90,20040204,246,31,88.0,2728.0,Shipped
10229,102,29,20040311,149,50,100.0,5614.0,Shipped
10245,102,28,20040504,149,44,100.0,4628.8,Shipped
10258,102,64,20040615,22,45,80.92,3641.4,Shipped
10270,102,17,20040719,82,46,88.0,4048.0,Shipped
10281,102,69,20040819,149,27,85.98,2321.46,Shipped
10291,102,71,20040908,184,28,100.0,3256.96,Shipped
10304,102,36,20041011,27,40,100.0,4208.0,Shipped
10313,102,14,20041022,244,30,99.13,2973.9,Shipped
10324,102,92,20041105,149,34,100.0,4248.3,Shipped
10336,102,99,20041120,27,46,100.0,9558.8,Shipped
10348,102,22,20041101,75,32,82.83,2650.56,Shipped
10358,102,30,20041210,75,27,100.0,3761.37,Shipped
10371,102,28,20050123,149,34,100.0,4301.34,Shipped
10382,102,41,20050217,149,34,54.84,1864.56,Shipped
10411,102,37,20050501,244,34,100.0,3576.8,Shipped
10424,102,47,20050531,75,46,80.92,3722.32,In Process
10106,103,71,20030217,2,32,100.0,3986.56,Shipped
10120,103,50,20030429,82,24,100.0,3417.12,Shipped
10133,103,5,20030627,75,27,99.67,2691.09,Shipped
10145,103,44,20030825,149,20,100.0,2752.6,Shipped
10168,103,86,20031028,149,36,100.0,4527.72,Shipped
10188,103,70,20031118,70,29,100.0,3957.05,Shipped
10210,103,5,20040112,22,25,100.0,2818.0,Shipped
10223,103,53,20040220,82,29,100.0,3199.86,Shipped
10235,103,18,20040402,244,25,96.11,2402.75,Shipped
10250,103,31,20040511,149,44,100.0,6055.72,Shipped
10263,103,77,20040628,149,47,100.0,5465.16,Shipped
10275,103,72,20040723,27,48,100.0,6378.72,Shipped
10285,103,79,20040827,149,45,100.0,5392.8,Shipped
10297,103,50,20040916,69,35,100.0,3986.5,Shipped
10308,103,75,20041015,149,31,100.0,4009.23,Shipped
10318,103,84,20041102,149,50,100.0,7119.0,Shipped
10328,103,7,20041112,2,33,100.0,4072.2,Shipped
10340,103,17,20041124,75,29,100.0,4094.51,Shipped
10353,103,19,20041204,149,48,68.8,3302.4,Shipped
10361,103,38,20041217,82,44,72.42,3186.48,Shipped
10375,103,19,20050203,27,25,66.73,1668.25,Shipped
10388,103,93,20050303,149,50,100.0,7154.5,Shipped
10398,103,50,20050330,27,23,100.0,2810.83,Shipped
10401,103,33,20050403,149,21,96.11,2018.31,On Hold
10416,103,72,20050510,2,41,100.0,5642.83,Shipped
10106,104,71,20030217,2,44,74.4,3273.6,Shipped
10120,104,50,20030429,82,43,76.0,3268.0,Shipped
10143,104,91,20030810,149,28,96.0,2688.0,Shipped
10155,104,38,20031006,12,43,86.4,3715.2,Shipped
10168,104,86,20031028,149,48,96.0,4608.0,Shipped
10199,104,1,20031201,149,38,82.4,3131.2,Shipped
10210,104,5,20040112,22,31,86.4,2678.4,Shipped
10223,104,53,20040220,82,26,67.2,1747.2,Shipped
10235,104,18,20040402,244,32,92.0,2944.0,Shipped
10250,104,31,20040511,149,44,67.2,2956.8,Shipped
10262,104,81,20040624,75,27,76.0,2052.0,Cancelled
10275,104,72,20040723,27,43,73.6,3164.8,Shipped
10284,104,55,20040821,70,25,69.6,1740.0,Shipped
10296,104,18,20040915,202,22,80.8,1777.6,Shipped
10308,104,75,20041015,149,21,87.2,1831.2,Shipped
10316,104,95,20041101,87,48,75.2,3609.6,Shipped
10328,104,7,20041112,2,33,64.0,2112.0,Shipped
10341,104,51,20041124,226,34,100.0,3644.12,Shipped
10353,104,19,20041204,149,43,81.95,3523.85,Shipped
10361,104,38,20041217,82,44,100.0,5001.92,Shipped
10375,104,19,20050203,27,44,100.0,5208.72,Shipped
10386,104,76,20050301,75,32,94.34,3018.88,Resolved
10398,104,50,20050330,27,29,65.6,1902.4,Shipped
10401,104,33,20050403,149,77,92.0,7084.0,On Hold
10416,104,72,20050510,2,39,67.2,2620.8,Shipped
10105,105,97,20030211,224,39,81.14,3164.46,Shipped
10118,105,15,20030421,75,36,100.0,4219.2,Shipped
10129,105,33,20030612,87,42,91.15,3828.3,Shipped
10142,105,57,20030808,149,21,100.0,2334.99,Shipped
10153,105,8,20030928,75,50,88.15,4407.5,Shipped
10167,105,8,20031023,184,24,100.0,2812.8,Cancelled
10177,105,93,20031107,75,44,92.16,4055.04,Shipped
10185,105,64,20031114,149,37,100.0,3891.66,Shipped
10197,105,19,20031126,75,27,92.16,2488.32,Shipped
10208,105,56,20040102,27,37,100.0,4447.4,Shipped
10222,105,13,20040219,149,38,100.0,4187.22,Shipped
10232,105,59,20040320,87,48,96.16,4615.68,Shipped
10248,105,69,20040507,149,30,100.0,3245.4,Cancelled
10261,105,48,20040617,244,25,88.15,2203.75,Shipped
10273,105,34,20040721,24,40,86.15,3446.0,Shipped
10283,105,23,20040820,244,22,88.15,1939.3,Shipped
10295,105,57,20040910,149,34,100.0,3473.78,Shipped
10306,105,35,20041014,87,32,90.15,2884.8,Shipped
10315,105,68,20041029,27,31,86.15,2670.65,Shipped
10327,105,47,20041110,224,43,80.0,3440.0,Resolved
10337,105,17,20041121,149,31,89.38,2770.78,Shipped
10350,105,84,20041202,75,31,77.34,2397.54,Shipped
10373,105,71,20050131,12,34,96.34,3275.56,Shipped
10386,105,76,20050301,75,45,92.08,4143.6,Resolved
10397,105,90,20050328,27,48,100.0,5192.64,Shipped
10414,105,84,20050506,149,28,100.0,3029.04,On Hold
10105,106,97,20030211,224,22,100.0,2556.18,Shipped
10117,106,48,20030416,246,45,83.42,3753.9,Shipped
10129,106,33,20030612,87,30,85.41,2562.3,Shipped
10142,106,57,20030808,149,38,85.41,3245.58,Shipped
10153,106,8,20030928,75,20,100.0,2204.6,Shipped
10167,106,8,20031023,184,28,100.0,3003.0,Cancelled
10177,106,93,20031107,75,24,100.0,2526.48,Shipped
10185,106,64,20031114,149,22,79.45,1747.9,Shipped
10197,106,19,20031126,75,35,93.35,3267.25,Shipped
10208,106,56,20040102,27,33,85.41,2818.53,Shipped
10222,106,13,20040219,149,31,95.34,2955.54,Shipped
10232,106,59,20040320,87,35,82.43,2885.05,Shipped
10248,106,69,20040507,149,35,90.37,3162.95,Cancelled
10261,106,48,20040617,244,50,81.43,4071.5,Shipped
10273,106,34,20040721,24,26,100.0,2969.46,Shipped
10283,106,23,20040820,244,38,89.38,3396.44,Shipped
10294,106,31,20040910,149,45,100.0,4692.6,Shipped
10306,106,35,20041014,87,30,100.0,3515.7,Shipped
10315,106,68,20041029,27,37,91.37,3380.69,Shipped
10327,106,47,20041110,224,37,86.61,3204.57,Resolved
10337,106,17,20041121,149,36,71.89,2588.04,Shipped
10350,106,84,20041202,75,25,100.0,2854.75,Shipped
10373,106,71,20050131,12,37,100.0,4025.6,Shipped
10386,106,76,20050301,75,30,95.48,2864.4,Resolved
10397,106,90,20050328,27,36,100.0,3789.72,Shipped
10414,106,84,20050506,149,27,90.37,2439.99,On Hold
10106,107,71,20030217,2,48,61.44,2949.12,Shipped
10119,107,42,20030428,226,26,59.22,1539.72,Shipped
10131,107,21,20030616,149,26,85.13,2213.38,Shipped
10143,107,91,20030810,149,34,85.87,2919.58,Shipped
10155,107,38,20031006,12,44,85.87,3778.28,Shipped
10168,107,86,20031028,149,39,82.91,3233.49,Shipped
10178,107,47,20031108,27,45,76.25,3431.25,Shipped
10198,107,73,20031127,166,40,63.67,2546.8,Shipped
10210,107,5,20040112,22,42,70.33,2953.86,Shipped
10222,107,13,20040219,149,43,74.03,3183.29,Shipped
10235,107,18,20040402,244,34,72.55,2466.7,Shipped
10250,107,31,20040511,149,38,62.19,2363.22,Shipped
10262,107,81,20040624,75,35,71.07,2487.45,Cancelled
10275,107,72,20040723,27,31,72.55,2249.05,Shipped
10284,107,55,20040821,70,32,64.41,2061.12,Shipped
10296,107,18,20040915,202,47,86.62,4071.14,Shipped
10308,107,75,20041015,149,39,68.11,2656.29,Shipped
10316,107,95,20041101,87,44,62.19,2736.36,Shipped
10328,107,7,20041112,2,39,85.87,3348.93,Shipped
10339,107,69,20041123,22,50,57.86,2893.0,Shipped
10352,107,55,20041203,149,22,75.51,1661.22,Shipped
10361,107,38,20041217,82,35,100.0,4277.35,Shipped
10373,107,71,20050131,12,45,55.62,2502.9,Shipped
10386,107,76,20050301,75,44,86.4,3801.6,Resolved
10398,107,50,20050330,27,36,87.36,3144.96,Shipped
10401,107,33,20050403,149,28,72.55,2031.4,On Hold
10416,107,72,20050510,2,43,62.19,2674.17,Shipped
10106,108,71,20030217,2,48,52.64,2526.72,Shipped
10119,108,42,20030428,226,28,48.17,1348.76,Shipped
10131,108,21,20030616,149,21,41.71,875.91,Shipped
10143,108,91,20030810,149,37,50.65,1874.05,Shipped
10155,108,38,20031006,12,34,49.16,1671.44,Shipped
10167,108,8,20031023,184,40,41.71,1668.4,Cancelled
10178,108,47,20031108,27,45,51.15,2301.75,Shipped
10186,108,80,20031114,87,28,52.14,1459.92,Shipped
10197,108,19,20031126,75,29,41.71,1209.59,Shipped
10209,108,47,20040109,149,48,44.69,2145.12,Shipped
10222,108,13,20040219,149,31,45.69,1416.39,Shipped
10249,108,79,20040508,149,32,57.61,1843.52,Shipped
10262,108,81,20040624,75,21,57.11,1199.31,Cancelled
10274,108,58,20040721,149,32,58.6,1875.2,Shipped
10283,108,23,20040820,244,43,57.61,2477.23,Shipped
10296,108,18,20040915,202,21,45.19,948.99,Shipped
10307,108,67,20041014,149,34,53.63,1823.42,Shipped
10316,108,95,20041101,87,34,43.7,1485.8,Shipped
10329,108,46,20041115,149,44,86.13,3789.72,Shipped
10339,108,69,20041123,22,27,76.31,2060.37,Shipped
10352,108,55,20041203,149,49,52.64,2579.36,Shipped
10361,108,38,20041217,82,23,95.2,2189.6,Shipped
10373,108,71,20050131,12,25,64.97,1624.25,Shipped
10386,108,76,20050301,75,50,87.15,4357.5,Resolved
10398,108,50,20050330,27,34,40.22,1367.48,Shipped
10400,108,77,20050401,149,20,56.12,1122.4,Shipped
10415,108,9,20050509,82,42,57.61,2419.62,Disputed
10105,109,97,20030211,224,25,56.78,1419.5,Shipped
10117,109,48,20030416,246,50,43.68,2184.0,Shipped
10129,109,33,20030612,87,32,64.97,2079.04,Shipped
10142,109,57,20030808,149,39,44.23,1724.97,Shipped
10153,109,8,20030928,75,50,60.06,3003.0,Shipped
10167,109,8,20031023,184,38,48.59,1846.42,Cancelled
10177,109,93,20031107,75,40,50.23,2009.2,Shipped
10185,109,64,20031114,149,28,64.43,1804.04,Shipped
10197,109,19,20031126,75,42,50.23,2109.66,Shipped
10208,109,56,20040102,27,42,63.88,2682.96,Shipped
10222,109,13,20040219,149,36,63.34,2280.24,Shipped
10232,109,59,20040320,87,24,49.69,1192.56,Shipped
10248,109,69,20040507,149,23,65.52,1506.96,Cancelled
10261,109,48,20040617,244,29,50.78,1472.62,Shipped
10273,109,34,20040721,24,37,45.86,1696.82,Shipped
10283,109,23,20040820,244,33,51.32,1693.56,Shipped
10293,109,4,20040909,2,32,60.06,1921.92,Shipped
10306,109,35,20041014,87,35,59.51,2082.85,Shipped
10315,109,68,20041029,27,40,55.69,2227.6,Shipped
10327,109,47,20041110,224,37,86.74,3209.38,Resolved
10337,109,17,20041121,149,42,97.16,4080.72,Shipped
10350,109,84,20041202,75,20,100.0,2244.4,Shipped
10373,109,71,20050131,12,29,100.0,3978.51,Shipped
10386,109,76,20050301,75,43,100.0,5417.57,Resolved
10397,109,90,20050328,27,34,62.24,2116.16,Shipped
10414,109,84,20050506,149,47,65.52,3079.44,On Hold
